Book Code,Title,Category,Price,Pages
TC10433,Before Green Gables,Children's literature,2629.88,2966
MC10434,Everything on a Waffle,Children's literature,2261.19,8428
PS10435,To Live,Fiction,8084.84,8969
BU10436,Biting the Sun,Science Fiction,7248.97,4047
PC10437,Shutter Island,Novel,689.17,1492
BU10438,What Was Lost,Mystery,3907.28,1615
TC10439,Moscow 1812: Napoleon's Fatal March,History,3217.75,6315
BU10440,Master Georgie,Historical novel,9695.93,9619
MC10441,Darkwalker on Moonshae,High fantasy,6598.54,2714
PC10442,The Glass Palace: A Novel,Historical fiction,8995.23,8545
TC10443,Panic Spring,Novel,1071.15,5698
BU10444,Rough Justice,Novel,4777.39,1653
MC10445,Tough Love,Novel,3091.57,4636
PS10446,99 Coffins,Horror,7361.79,10639
BU10447,Blood Rites,Mystery,2674.20,6073
PS10448,Dead Beat,Mystery,9703.59,2841
PS10449,Proven Guilty,Mystery,856.08,6601
MC10450,White Night,Mystery,3374.75,11684
MC10451,Three Bags Full,Mystery,8702.50,6238
TC10452,The Shakespeare Stealer,Young adult literature,1673.04,8445
BU10453,A Meeting at Corvallis,Alternate history,2121.45,7160
PC10454,Double Solitaire,Science Fiction,8571.44,4179
TC10455,Owen Glendower,Historical novel,8141.06,11132
PS10456,The Liars' Club,Memoir,4056.75,5791
BU10457,A stranger came ashore,Thriller,4228.89,2518
MC10458,Man and Boy,Fiction,544.64,9714
BU10459,Waiting for The Rain,Children's literature,6756.82,3197
PS10460,The Blessing,Novel,4711.14,7570
PS10461,Umrao Jaan Ada,Novel,6933.55,2345
BU10462,The Magicians,Speculative fiction,9497.25,11541
BU10463,Kiss,Young adult literature,7188.04,3535
MC10464,On Wings of Eagles,Thriller,3728.20,3992
MC10465,Whiteout,Thriller,335.09,8947
TC10466,Nation,Alternate history,3428.04,7020
TC10467,Waiting: A Novel,Speculative fiction,7434.59,1059
MC10468,Flyaway,Thriller,4382.83,2034
MC10469,The Brave Bulls,Western,5459.16,10964
TC10470,Avilion,Speculative fiction,2160.29,9783
MC10471,The Chinaman,Crime Fiction,2606.55,1107
PS10472,Epiphany,Crime Fiction,5883.29,8350
BU10473,The Year the Yankees Lost the Pennant,Speculative fiction,2433.03,6010
TC10474,To Each His Own,Detective fiction,5562.82,9449
BU10475,The Turquoise,History,4185.41,8059
TC10476,Reflections in a Golden Eye,Fiction,9473.24,5702
PC10477,Le Chef-d'œuvre inconnu,Fiction,8485.22,1499
PC10478,Murder in the Middle Pasture,Mystery,1795.93,1063
BU10479,Let Sleeping Dogs Lie,Children's literature,2610.72,4340
TC10480,The Curse of the Incredible Priceless Corncob,Children's literature,1773.11,1102
TC10481,Groosham Grange,Speculative fiction,4132.25,1766
PS10482,Beguilement,Speculative fiction,8573.62,3635
BU10483,The Last Voyage of Columbus,History,8096.25,4538
PS10484,The Cat Who Knew a Cardinal,Mystery,6055.36,5188
PS10485,The Cat Who Tailed a Thief,Mystery,997.51,5452
PS10486,Night of Light,Science Fiction,9174.17,795
TC10487,People of the Fire,Science Fiction,2615.21,4766
PS10488,Wiseguy,Crime Fiction,7911.74,11476
MC10489,The Master Key,Science Fiction,6019.60,7344
TC10490,The Eagle Has Flown,Thriller,6857.83,6851
PS10491,Medalon,Speculative fiction,3265.81,739
PC10492,The Chemistry of Death,Crime Fiction,6624.03,5789
PS10493,Ace in the Hole,Science Fiction,6176.66,6765
PC10494,Dead Mountaineer's Hotel,Science Fiction,589.82,1725
PS10495,The Kid Who Only Hit Homers,Children's literature,7440.52,5364
MC10496,Agent 13: The Invisible Empire,Speculative fiction,6866.71,4115
MC10497,Bright Day,Novel,3931.76,9586
BU10498,Native Speaker,Fiction,6005.95,10949
BU10499,Life As We Knew It,Science Fiction,4726.80,7906
PS10500,Heaven Has No Favorites,Romance novel,4604.31,2550
BU10501,Trust Me,Indian chick lit,1394.14,4084
PS10502,People of the Book,Historical fiction,7330.49,9181
TC10503,Monkey Hunting,Novel,7090.61,10523
PS10504,Shell Shaker,Novel,1793.96,6566
BU10505,The Romantics,Literary fiction,8453.43,2013
PC10506,"I, the Supreme",Historical novel,5761.86,11768
PS10507,Gents,Fiction,7036.70,2278
TC10508,Zeroville,Speculative fiction,4528.70,2638
MC10509,"The Kingdom and the Power: Behind the Scenes at The New York Times, The Institution That Influences the World",Non-fiction,4999.68,8413
PS10510,Agent 13: The Serpentine Assassin,Speculative fiction,780.47,11695
TC10511,Sovereign,Crime Fiction,5226.82,10850
PC10512,A Live Coal in the Sea,Novel,8048.26,4635
PS10513,Dreams of Trespass: Tales of a Harem Girlhood,Memoir,1022.02,3907
TC10514,2 Girls,Novel,2325.14,7059
MC10515,The Mystery of the Black Jungle,Adventure novel,5280.42,8339
PC10516,Thorn Ogres of Hagwood,Children's literature,503.79,7048
PC10517,California Dreaming,Novel,9864.51,295
PC10518,The Running Man,Thriller,4514.95,3723
PS10519,Reflex,Science Fiction,4884.67,1882
PS10520,Eyes of the Emperor,Historical fiction,4484.07,4847
PS10521,Something Upstairs,Mystery,6979.26,5066
TC10522,La Maravilla,Novel,8744.45,7485
PS10523,Gather Together in My Name,Autobiography,2493.87,9471
PS10524,The Case of the Gilded Fly,Mystery,4820.83,3924
PS10525,Mr. Monk Goes to Germany,Mystery,3035.22,2310
PS10526,Ironman,Children's literature,4336.99,10811
PC10527,Pitcairn's Island,History,4722.13,8957
TC10528,Born of the Storm,Novel,1154.84,334
BU10529,The Hills of Varna,Historical fiction,7031.62,1062
PC10530,The Intergalactic Kitchen,Science Fiction,6647.04,3714
BU10531,Go Jump in the Pool,Fiction,4858.08,1401
PC10532,L’Opoponax,Novel,4894.34,4443
PS10533,Les Guérillères,Novel,3441.24,8309
PS10534,Le Corps Lesbien,Novel,8087.97,7630
PC10535,The Danish Girl,Speculative fiction,1193.57,489
BU10536,A Good and Happy Child,Thriller,2383.91,5250
PC10537,All That Glitters,Young adult literature,271.88,8786
PS10538,"T-Backs, T-Shirts, COAT, and Suit",Young adult literature,1726.59,10133
PS10539,The Last Ringbearer,Parallel novel,6557.88,11158
PC10540,The Root Cellar,Children's literature,8794.05,11885
TC10541,Truancy,Science Fiction,8741.65,2307
BU10542,Hidden Jewel,Speculative fiction,4758.95,10814
BU10543,Truesight,Science Fiction,7408.41,603
TC10544,Genesis Alpha,Science Fiction,9139.78,9306
PS10545,"Jack, the Giant Killer",Fantasy,4416.00,8080
PS10546,Bad Land: An American Romance,Travel,829.49,4225
BU10547,The True Meaning of Smekday,Science Fiction,6586.02,4764
PS10548,Killing Time,Autobiography,4218.80,3665
MC10549,Anathem,Science Fiction,7241.66,828
MC10550,Kyle XY: Nowhere to Hide,Science Fiction,2310.40,4592
PS10551,Faith of My Fathers: A Family Memoir,Non-fiction,4728.77,10692
PC10552,John Dies at the End,Comic novel,7222.00,10344
PS10553,The Land of Laughs,Speculative fiction,4556.13,6694
MC10554,Tornado,Children's literature,5170.29,2016
MC10555,Kyle XY: Under the Radar,Science Fiction,2019.73,6489
BU10556,Russka,Historical fiction,1915.08,6289
PC10557,The Forest,Historical fiction,465.73,8885
BU10558,Ireland: Awakening,Historical novel,774.45,10751
PC10559,Witness,Historical fiction,1121.25,3750
BU10560,The Informant,Autobiography,4680.30,4594
PS10561,Leaving Fishers,Speculative fiction,9214.56,7331
PS10562,The Absolutely True Diary of a Part-Time Indian,Children's literature,9278.93,9470
PS10563,The 5th Horseman,Thriller,8682.11,2551
PC10564,City of the Sun,Novel,6806.04,11566
BU10565,The Clone Republic,Science Fiction,5519.27,9063
TC10566,Between Two Seas,Children's literature,5664.18,7896
PS10567,Plum Lucky,Crime Fiction,3228.76,4191
BU10568,Backup: A Story of the Dresden Files,Mystery,1805.33,10492
MC10569,One for the Road,Travel literature,6208.96,9345
BU10570,Poison Study,Fantasy,9529.09,10043
BU10571,The Queen's Gambit,Thriller,5063.94,4223
PS10572,Bone Dance,Speculative fiction,7263.65,359
BU10573,The Dragons of Babel,Speculative fiction,7479.65,2302
PC10574,The Dead of Jericho,Crime Fiction,6364.51,5457
BU10575,"How I Paid For College: A Novel of Sex, Theft, Friendship, and Musical Theater",Young adult literature,1773.61,7617
MC10576,Fateless,Autobiographical novel,1210.42,7055
MC10577,The Whitby Witches,Children's literature,2951.21,5995
TC10578,A Warlock in Whitby,Children's literature,1371.31,6208
MC10579,Tom Swift in the Caves of Ice,Young adult literature,5540.59,9816
MC10580,Tom Swift Among the Diamond Makers,Young adult literature,1955.08,7509
MC10581,Tom Swift and His Wireless Message,Young adult literature,5620.73,3987
PS10582,Tom Swift and His Electric Runabout,Young adult literature,5775.33,6204
PS10583,Tom Swift and His Submarine Boat,Young adult literature,4654.73,9064
PC10584,Tom Swift and His Airship,Young adult literature,1460.08,2542
PS10585,Tom Swift and His Motor Boat,Young adult literature,3064.37,1761
PC10586,Tom Swift and His Motor Cycle,Young adult literature,9873.92,5626
PC10587,Conflict of Interest,Novel,6423.92,9709
PS10588,The Cancer Journals,Non-fiction,7699.43,5035
MC10589,My Mortal Enemy,Novel,2159.14,7363
TC10590,The Twelve Kingdoms: Sea of Wind,Fantasy,7107.72,2994
PC10591,Ways to Live Forever,Children's literature,1382.14,6907
PS10592,Pattern for Conquest,Science Fiction,1559.25,8331
TC10593,Celia en el colegio,Children's literature,5549.80,8026
TC10594,Minions of the Moon,Science Fiction,8996.18,2317
MC10595,Cosmic Engineers,Science Fiction,6083.23,8142
MC10596,Renaissance,Science Fiction,4816.47,3904
PC10597,The Starmen,Science Fiction,6282.21,209
MC10598,Iceworld,Science Fiction,8511.23,5863
MC10599,Mel Oliver and Space Rover on Mars,Science Fiction,9337.93,8122
MC10600,The Forgotten Planet,Science Fiction,8747.11,1446
MC10601,Edgar Huntly,Gothic fiction,8816.77,8900
PS10602,Star Bridge,Science Fiction,8824.47,10805
TC10603,Noonshade,Fantasy,7336.52,9492
PS10604,Address: Centauri,Science Fiction,6272.85,3321
BU10605,Kirinyaga,Speculative fiction,4913.83,1061
TC10606,Sargasso of Space,Science Fiction,9308.62,216
TC10607,This Fortress World,Science Fiction,5038.08,9150
MC10608,Play to the End,Thriller,1284.61,1354
PS10609,Donald Duk,Young adult literature,7275.94,2449
TC10610,The French Confection,Children's literature,1030.58,3988
BU10611,Dogeaters,Novel,539.52,4919
PC10612,Reprieve from Paradise,Science Fiction,4300.39,8032
BU10613,The Portage to San Cristobal of A.H.,Literary fiction,933.77,1158
TC10614,Highways in Hiding,Science Fiction,4609.79,6510
MC10615,Plague Ship,Science Fiction,5687.82,518
PS10616,Cemetery Dance,Thriller,5359.86,5067
BU10617,Lilith: A Snake in the Grass,Science Fiction,1840.44,3964
PC10618,Stairway to Heaven: Led Zeppelin Uncensored,Non-fiction,4198.40,6605
PS10619,Queen of Demons,High fantasy,3158.29,6075
MC10620,Path of Unreason,Science Fiction,1454.57,6931
PS10621,The White Gryphon,Speculative fiction,3085.10,2467
PC10622,Starman's Quest,Science Fiction,3831.12,8642
PS10623,Tros of Samothrace,Fantasy,3848.68,7858
BU10624,The Survivors,Science Fiction,8310.69,11542
TC10625,Crossing the River,Historical novel,4823.71,3650
PS10626,The Bird of Time,Science Fiction,4566.05,3068
TC10627,Purple Pirate,Fantasy,7739.00,10432
MC10628,Grief: a Novel,Novel,7605.82,1528
BU10629,Invaders from the Infinite,Science Fiction,2877.31,6715
PC10630,The Philosophical Corps,Science Fiction,2897.67,7170
TC10631,The General,Thriller,8548.21,2921
PS10632,Operation Storm City,Young adult literature,2357.07,376
PS10633,The Strange Death of Tory England,Politics,2991.33,10555
TC10634,The Ebb-Tide,Fiction,2114.05,1927
MC10635,The Gorgon's Gaze,Speculative fiction,9103.90,6564
BU10636,Yellow Back Radio Broke-Down,Western fiction,8598.38,3490
PS10637,The Drawing of the Dark,Historical fantasy,1402.63,331
PC10638,Doom 3: Worlds on Fire,Science Fiction,9712.72,11689
MC10639,Pursuit of the Screamer,Science Fiction,327.64,6802
TC10640,"Going, Going, Gone",Alternate history,4057.20,263
PS10641,The Five Chinese Brothers,Picture book,4205.50,4514
PS10642,Storm Thief,Science Fiction,3597.65,11348
TC10643,Cerberus: A Wolf in the Fold,Science Fiction,8134.20,7078
TC10644,Into the Out Of,Science Fiction,1903.68,3879
PC10645,G Is for Gumshoe,Mystery,2935.18,10307
PS10646,H Is for Homicide,Mystery,5765.17,4271
PC10647,The Will of an Eccentric,Adventure novel,9624.47,4492
PS10648,Foundling Mick,Adventure novel,4561.10,3236
BU10649,A Cage of Eagles,Thriller,5704.46,9703
BU10650,Brown Girl in the Ring,Science Fiction,9388.58,8243
MC10651,Dragons of Summer Flame,Speculative fiction,7884.96,6184
PC10652,The Monster of Florence: A True Story,True crime,5862.43,11070
PC10653,Midnight Robber,Science Fiction,3675.25,9126
MC10654,Enchantress from the Stars,Speculative fiction,4739.71,11920
TC10655,Eager,Science Fiction,316.92,5550
MC10656,13 Little Blue Envelopes,Novel,8131.75,4469
BU10657,B Is for Burglar,Mystery,5163.23,2109
PS10658,C is for Corpse,Mystery,5393.80,629
MC10659,D Is for Deadbeat,Mystery,2120.60,1749
PS10660,Prince of the Blood,Fantasy,7980.90,7514
TC10661,E Is for Evidence,Mystery,4773.01,424
PS10662,F Is for Fugitive,Mystery,8090.84,6881
BU10663,I Is for Innocent,Mystery,6112.75,3767
PS10664,J Is for Judgment,Mystery,1722.11,1679
BU10665,K Is for Killer,Mystery,276.30,5119
PS10666,L Is for Lawless,Mystery,7611.09,4248
TC10667,M Is for Malice,Mystery,7056.52,10902
TC10668,O Is for Outlaw,Mystery,6034.35,2549
BU10669,Twilight at the Well of Souls,Science Fiction,2287.64,2445
PS10670,T Is for Trespass,Mystery,5414.66,9089
PS10671,Blue Light,Science Fiction,5182.25,10894
PC10672,The Ointment Seller,Play,3381.63,2815
PC10673,Don't Call Me Ishmael,Young adult literature,4147.21,10560
MC10674,The Forbidden Garden,Science Fiction,2635.05,3532
PS10675,Untamed,Horror,2272.55,6648
PS10676,The Book of Ptath,Science Fiction,6632.28,4996
BU10677,Holiday,Novel,1395.20,10521
PS10678,The Elected Member,Fiction,8446.23,11110
BU10679,Saville,Novel,7298.26,3749
PS10680,Sinister Barrier,Science Fiction,8442.09,272
PC10681,Dexter by Design,Crime Fiction,3401.60,7619
PS10682,Skylark of Valeron,Science Fiction,5237.86,10548
PS10683,Seven Out of Time,Science Fiction,1577.77,4962
MC10684,Purple Hibiscus,Fiction,2761.15,5128
MC10685,The Coming of the King,Speculative fiction,7542.91,4955
MC10686,Charon: A Dragon at the Gate,Science Fiction,6224.83,2788
PC10687,A Useless Death,Poetry,7620.46,11767
MC10688,"John Halifax, Gentleman",Autobiography,3091.34,5190
PC10689,Lush Life: A Novel,Fiction,8715.33,9799
TC10690,Scenes of Clerical Life,Short story,7079.29,1428
MC10691,When You Are Engulfed in Flames,Anthology,4157.28,8148
MC10692,Le Vingtième siècle. La vie électrique,Science Fiction,2109.27,6948
PS10693,The Ravenous,Horror,6783.50,9116
PS10694,Ghosts of Eden,Speculative fiction,7888.44,5538
PS10695,Apex Hides the Hurt,Fiction,4458.63,6286
BU10696,Jake's Tower,Children's literature,2127.59,4984
PS10697,The Garbage King,Children's literature,7750.50,5826
PC10698,The Bridge of Light,Science Fiction,4404.36,941
BU10699,The Cometeers,Science Fiction,3677.99,612
BU10700,Traveling Scholarships,Adventure novel,6064.71,10141
MC10701,The Purchase of the North Pole,Science Fiction,447.03,4550
MC10702,Subspace Explorers,Science Fiction,2254.68,4108
PS10703,Waking the Moon,Speculative fiction,3012.74,9767
MC10704,Dreadful Sanctuary,Science Fiction,6212.87,8375
BU10705,Seeds of Life,Science Fiction,6334.60,11859
BU10706,Fat Chance,Young adult literature,1289.05,456
TC10707,The Crystal Horde,Science Fiction,1271.83,11396
TC10708,The Berkut,Thriller,9872.99,4749
MC10709,Energy Victory: Winning the War on Terror by Breaking Free of Oil,Non-fiction,9496.58,1857
MC10710,Hundred-Dollar Baby,Detective fiction,268.51,7815
TC10711,Pregnancy after a loss,Non-fiction,5778.48,8889
MC10712,A New Earth: Awakening to Your Life's Purpose,Non-fiction,7935.16,8504
PS10713,A Matter of Profit,Science Fiction,9060.67,4750
PC10714,Man of Many Minds,Science Fiction,9652.87,5914
TC10715,Three Thousand Years,Science Fiction,7630.51,264
PS10716,Operation: Outer Space,Science Fiction,8342.81,9212
PC10717,G.O.G. 666,Science Fiction,7729.61,7691
PS10718,Insoumise et dévoilée,Autobiography,2908.87,3322
PS10719,The Macdermots of Ballycloran,Fiction,5534.55,10709
PS10720,Under the Triple Suns,Science Fiction,8492.13,4931
BU10721,Alien Minds,Science Fiction,2982.06,11247
BU10722,Islands of Space,Science Fiction,6223.93,11974
PC10723,The King's Buccaneer,Fantasy,9606.65,6410
MC10724,Rainbow Boys,Young adult literature,6848.04,3560
MC10725,Rainbow High,Young adult literature,5281.13,1667
BU10726,Song of the Sparrow,Adventure novel,8614.09,4745
PS10727,The Medici Seal,Young adult literature,1753.99,6162
TC10728,The Heads of Cerberus,Science Fiction,1426.23,6362
TC10729,The Abyss of Wonders,Science Fiction,3300.97,3171
PS10730,Airhead,Young adult literature,1244.62,2664
PS10731,Godfrey Morgan,Adventure novel,9176.49,9773
TC10732,Hero in the Shadows,Fantasy,9524.89,8914
TC10733,Joseph and His Friend: A Story of Pennsylvania,Novel,3793.24,9924
PC10734,A Thousand Country Roads,Fiction,4052.56,7860
PS10735,Dead Heat,Mystery,8767.63,10725
PC10736,Running Before the Wind,Young adult literature,3012.12,9459
MC10737,Star Wind,Science Fiction,8965.20,9847
BU10738,Surviving Antarctica: Reality TV 2083,Science Fiction,6554.36,1027
BU10739,Conan the Defender,Sword and sorcery,6363.85,3180
TC10740,Skulduggery Pleasant 2: Playing With Fire,Speculative fiction,5572.75,9211
MC10741,Apocalypse,Young adult literature,6055.59,1782
MC10742,The Merchant and the Alchemist's Gate,Speculative fiction,1866.15,5935
BU10743,Firestar's Quest,Speculative fiction,5978.32,9789
BU10744,Still Walking,Novel,4959.70,7064
PC10745,The Black Death,Gothic fiction,893.54,7837
BU10746,The Good Husband of Zebra Drive,Mystery,3022.99,9743
PC10747,The House of the Toad,Speculative fiction,3421.17,4324
PS10748,The Miracle at Speedy Motors,Mystery,5056.95,10419
BU10749,Catcall,Children's literature,8118.53,6341
BU10750,Ivan the Terrible,Children's literature,650.50,945
PS10751,Armance,Romance novel,306.45,3112
TC10752,Stoneheart,Speculative fiction,5682.00,3121
BU10753,Change of Heart,Fiction,259.82,10067
MC10754,The Accidental,Fiction,2857.20,10059
MC10755,A Dog's Tale,Short story,4247.32,10934
TC10756,Daughter of the Forest,Science Fiction,6447.96,5307
PC10757,The Animal Family,Children's literature,5790.18,1967
MC10758,Saving Faith,Thriller,1123.74,11133
PS10759,Kampung Boy,Autobiographical comics,1435.53,3725
PS10760,Son of the Shadows,Science Fiction,1589.20,2337
BU10761,Child of the Prophecy,Historical fantasy,9234.85,3666
TC10762,Loitering with Intent,Autobiography,6623.08,6399
PC10763,Love & Sleep,Speculative fiction,8049.59,3349
TC10764,Flight of the Nighthawks,Speculative fiction,5006.31,3369
PS10765,Wrath of a Mad God,Fantasy,7426.21,9687
PS10766,"Angus, Thongs and Full-Frontal Snogging",Epistolary novel,3381.87,2118
